179	01	88388423	88388950
180	01	88828513	88828741
181	01	89218731	89219006
182	01	89255935	89256191
183	01	89433083	89433205
184	01	90582514	90582756
185	01	91083141	91083498
186	01	91609397	91609693
187	01	91852836	91853095
188	01	91966767	91966890
189	01	92286850	92287009
190	01	92316236	92316409
191	01	92443903	92444053
192	01	92757994	92758104
193	01	93091934	93092103
194	01	93133172	93133311
195	01	93146527	93146898
196	01	93262516	93262634
197	01	93474457	93474708
198	01	93475665	93475913
199	01	93544629	93544739
200	01	93640065	93640176
201	01	93787922	93788134
202	01	94689146	94689296
203	01	94833646	94833769
204	01	94856689	94856980
205	01	94861098	94861432
206	01	95141802	95142046
207	01	95406592	95406722
208	01	95436499	95436733
209	01	95616473	95616659
210	01	95727734	95727876
211	01	95918570	95919032
212	01	95970481	95970602
213	01	96108174	96108420
214	01	96169062	96169299
215	01	96351927	96352305
216	01	96408041	96408377
217	01	97116509	97116846
218	01	97151918	97152187
219	01	97287488	97287783
220	01	97357274	97357620
221	01	97740122	97740403
222	01	98258586	98258701
223	01	98513864	98514007
224	01	98752231	98752584
225	01	98838907	98839040
226	01	99127254	99127376
227	01	99256150	99256348
228	01	99778282	99778623
229	01	99982449	99983092
230	01	99982449	99983092
231	01	100178440	100178633
232	01	100866485	100866823
233	01	101138977	101139090
234	01	103229062	103229428
235	01	103637623	103637816
236	01	104568199	104568439
237	01	105328439	105328817
238	01	105662940	105663123
239	01	105698923	105699152
240	01	105739797	105740227
241	01	105825783	105826063
242	01	107729092	107729301
243	01	108049030	108049374
244	01	108113250	108113510
245	01	108113250	108113510
246	01	108161053	108161260
247	01	108287133	108287347
248	01	109040194	109040467
249	01	109940072	109940443
250	01	109940072	109940443
251	01	110453500	110453739
252	01	111001300	111001672
253	01	111595367	111595530
254	01	111943200	111943378
255	01	112298851	112298974
256	01	113468952	113469069
257	01	113494639	113495033
258	01	113691602	113691827
259	01	115531422	115531531
260	01	115745867	115746107
261	01	116028129	116028455
262	01	116272220	116272559
263	01	117102545	117102837
264	01	117700851	117701087
265	01	117909557	117909746
266	01	118720632	118721031
267	01	119909204	119909354
268	01	120575215	120575365
269	01	120677220	120677405
270	01	121112229	121112342
271	01	121133637	121133771
272	01	121154175	121154458
273	01	121351944	121352402
274	01	121351944	121352402
275	01	121353520	121353979
276	01	121354202	121354518
277	01	121354974	121355255
278	01	121354974	121355255
279	01	121356112	121356353
280	01	121356112	121356353
281	01	121357791	121358082
282	01	121359911	121360135
283	01	121359911	121360135
284	01	121362941	121363381
285	01	121366816	121367084
286	01	121366816	121367084
287	01	121367230	121367354
288	01	121367478	121367589
289	01	121402947	121403103
290	01	121424975	121425081
291	01	121468095	121468206
292	01	121471671	121471776
293	01	121478394	121479059
294	01	121478394	121479059
295	01	121478394	121479059
296	01	121478394	121479059
297	01	121479269	121479388
298	01	121484364	121485373
299	01	121484364	121485373
300	01	121484364	121485373
301	01	142538713	142538929
302	01	142566791	142566918
303	01	142569552	142569690
304	01	142665503	142665608
305	01	142809530	142809646
306	01	142822132	142822255
307	01	142906328	142906456
308	01	142909804	142909971
309	01	142918766	142918929
310	01	142946425	142946643
311	01	142946425	142946643
312	01	142949732	142949948
313	01	143187500	143187644
314	01	143265571	143265764
315	01	143265571	143265764
316	01	143278698	143278848
317	01	143280289	143280485
318	01	143281788	143281897
319	01	143282178	143282287
320	01	143282589	143282694
321	01	143283640	143283822
322	01	143434740	143434919
323	01	143478423	143478594
324	01	143492474	143492599
325	01	143534721	143534889
326	01	143537411	143537578
327	01	143537411	143537578
328	01	143541655	143541776
329	01	143876780	143877094
330	01	144009048	144009241
331	01	144545488	144545681
332	01	144558307	144558423
333	01	144591677	144591804
334	01	144952117	144952223
335	01	145056986	145057183
336	01	145209020	145209125
337	01	145250944	145251074
338	01	145399224	145399388
339	01	146628081	146628230
340	01	146673685	146673958
341	01	146744461	146744588
342	01	148178248	148178364
343	01	148241600	148241817
344	01	148522279	148522396
345	01	148545750	148545910
346	01	148550097	148550260
347	01	148555546	148555690
348	01	148558159	148558363
349	01	148846762	148846993
350	01	148847900	148848043
351	01	148849010	148849128
352	01	148850065	148850246
353	01	148876446	148876595
354	01	149024751	149024866
355	01	149027567	149027709
356	01	149034964	149035122
357	01	149224054	149224167
358	01	149284470	149284614
359	01	149294595	149294796
360	01	149323268	149323627
361	01	149676280	149676406
362	01	149680098	149680332
363	01	149708731	149709090
364	01	149982667	149982786
365	01	150796496	150796799
366	01	150826441	150826593
367	01	150899051	150899178
368	01	151073231	151073376
369	01	151138273	151138384
370	01	151227260	151227419
371	01	151573093	151573297
372	01	151573093	151573297
373	01	151882062	151882181
374	01	152820842	152821019
375	01	154501823	154502140
376	01	154740473	154740603
377	01	154970640	154970965
378	01	155064730	155064909
379	01	155485472	155485825
380	01	155801276	155801388
381	01	156051979	156052142
382	01	156186284	156186587
383	01	158353746	158353857
384	01	158439293	158439703
385	01	159063927	159064121
386	01	159210270	159210539
387	01	160175236	160175470
388	01	160438737	160439226
389	01	160473036	160473412
390	01	161412594	161412767
391	01	161456953	161457249
392	01	161905398	161905529
393	01	162142889	162143058
394	01	162571673	162572052
395	01	162582102	162582437
396	01	162910789	162911194
397	01	162915760	162916111
398	01	163087763	163088042
399	01	163465495	163465739
400	01	163481282	163481387
401	01	163703376	163703852
402	01	164644421	164644830
403	01	164701567	164702009
404	01	164952995	164953322
405	01	165911258	165911457
406	01	166954098	166954410
407	01	167676939	167677150
408	01	167691304	167691571
409	01	168150559	168151034
410	01	168164297	168164412
411	01	168716976	168717268
412	01	168879354	168879654
413	01	170091422	170091911
414	01	170303418	170303705
415	01	170819073	170819417
416	01	172430824	172430953
417	01	172598261	172598945
418	01	173836939	173837108
419	01	174154251	174154501
420	01	174181329	174181633
421	01	174317289	174317561
422	01	174382868	174382996
423	01	174386042	174386414
424	01	174749240	174749356
425	01	174896253	174896618
426	01	175161747	175161856
427	01	175199830	175200007
428	01	175694927	175695114
429	01	177155382	177155722
430	01	177521951	177522116
431	01	177759065	177759456
432	01	178351814	178352000
433	01	178432672	178433038
434	01	179447523	179447642
435	01	179679202	179679685
436	01	180686855	180687244
437	01	180782893	180783011
438	01	182149517	182149819
439	01	182198712	182198911
440	01	182991763	182991939
441	01	183128664	183128773
442	01	183752383	183752632
443	01	183758834	183759144
444	01	184006066	184006222
445	01	184158975	184159340
446	01	184749099	184749364
447	01	184795427	184795696
448	01	185293879	185294355
449	01	185565013	185565122
450	01	185622078	185622366
451	01	186029758	186029976
452	01	186446438	186446825
453	01	186554201	186554384
454	01	186649251	186649374
455	01	186962287	186962397
456	01	187138086	187138424
457	01	187393756	187394108
458	01	187530173	187530539
459	01	187903194	187903383
460	01	187914112	187914352
461	01	188116367	188116781
462	01	189176170	189176401
463	01	189861535	189861736
464	01	190342804	190343062
465	01	190447226	190447436
466	01	190586342	190586642
467	01	190807280	190807600
468	01	190982666	190982849
469	01	192120676	192120831
470	01	192170608	192170782
471	01	193313060	193313305
472	01	193814988	193815098
473	01	194058518	194058732
474	01	194276876	194277033
475	01	194474331	194474536
476	01	195038177	195038382
477	01	195421204	195421320
478	01	196026584	196026721
479	01	197578760	197578927
480	01	198338395	198338541
481	01	198803424	198803611
482	01	199166238	199166353
483	01	199584289	199584525
484	01	199611442	199611751
485	01	199624010	199624304
486	01	199761060	199761382
487	01	199792624	199792926
488	01	199941207	199941446
489	01	202749792	202749991
490	01	202755588	202755804
491	01	203268764	203268869
492	01	203425623	203425848
493	01	203501880	203502407
494	01	204353470	204353831
495	01	204594433	204594539
496	01	204622109	204622408
497	01	204850466	204850620
498	01	207399660	207399969
499	01	207613777	207614197
500	01	208345273	208345577
501	01	208487787	208488223
502	01	209519363	209519642
503	01	209930969	209931270
504	01	210033744	210033946
505	01	210406477	210406582
506	01	210460288	210460649
507	01	210560435	210560744
508	01	210682265	210682574
509	01	210838498	210838665
510	01	211384286	211384518
511	01	212564449	212564600
512	01	212725296	212725709
513	01	212891389	212891746
514	01	213124265	213124426
515	01	213582240	213582836
516	01	213782951	213783290
517	01	213928408	213928766
518	01	215062839	215063041
519	01	215267248	215267538
520	01	216056360	216056734
521	01	216860224	216860356
522	01	217543454	217543874
523	01	218610959	218611073
524	01	218877833	218878177
525	01	219281322	219281456
526	01	219837161	219837805
527	01	219837161	219837805
528	01	220070257	220070414
529	01	220253658	220253905
530	01	220263192	220263304
531	01	220610671	220611026
532	01	221190434	221190575
533	01	221422872	221423248
534	01	221622543	221622922
535	01	221634247	221634585
536	01	222177409	222177759
537	01	222186168	222186540
538	01	223356787	223357214
539	01	223383143	223383258
540	01	223500622	223500834
541	01	223609471	223609587
542	01	223723314	223723431
543	01	223861977	223862086
544	01	223886277	223886485
545	01	223931552	223931700
546	01	224026192	224026615
547	01	224181488	224181783
548	01	224199542	224199890
549	01	224200921	224201573
550	01	224200921	224201573
551	01	224200921	224201573
552	01	224543747	224543981
553	01	224544946	224545063
554	01	224681103	224681210
555	01	224782108	224782242
556	01	224850417	224850938
557	01	225498336	225498469
558	01	225523136	225523248
559	01	225747163	225747341
560	01	225755316	225755676
561	01	225788037	225788275
562	01	225974385	225974536
563	01	225975431	225975556
564	01	225994131	225994438
565	01	226037771	226037886
566	01	226111762	226111964
567	01	226118945	226119052
568	01	226150638	226150744
569	01	226608530	226608703
570	01	226665326	226665657
571	01	226736723	226737023
572	01	226814298	226814432
573	01	227058462	227058615
574	01	227466722	227466843
575	01	227719079	227719221
576	01	227752649	227752793
577	01	227798108	227798219
578	01	228324409	228324529
579	01	228439374	228439480
580	01	228605907	228606013
581	01	228674882	228674990
582	01	228756803	228756932
583	01	228822266	228822473
584	01	229043316	229043448
585	01	229270593	229270778
586	01	230188189	230188297
587	01	230430105	230430354
588	01	230576352	230576512
589	01	230857907	230858097
590	01	231017443	231017568
591	01	231103418	231103539
592	01	231113829	231113937
593	01	231287455	231287567
594	01	232015456	232015581
595	01	233463915	233464088
596	01	233538649	233538754
597	01	234153325	234153725
598	01	234176756	234176876
599	01	234554813	234554923
600	01	234594161	234594310
601	01	234604492	234605034
602	01	234744653	234744789
603	01	234891186	234891353
604	01	235107395	235107743
605	01	235437265	235437496
606	01	235437610	235437833
607	01	235782184	235782292
608	01	236073634	236073741
609	01	236216202	236216332
610	01	236228000	236228219
611	01	236228000	236228219
612	01	236232498	236232675
613	01	236869844	236870275
614	01	237113497	237113615
615	01	237205296	237205425
616	01	237515033	237515197
617	01	237578464	237578883
618	01	237798242	237798595
619	01	237950810	237950958
620	01	237977671	237977783
621	01	238709648	238709760
622	01	238834712	238834961
623	01	238896725	238896914
624	01	238995539	238995711
625	01	239462454	239462560
626	01	239607818	239608180
627	01	239919310	239919567
628	01	240037872	240038497
629	01	240037872	240038497
630	01	240241449	240241557
631	01	240610757	240611182
632	01	240678438	240678559
633	01	240834341	240834476
634	01	240985217	240985346
635	01	241218931	241219051
636	01	241254215	241254339
637	01	241400898	241401042
638	01	241404502	241404740
639	01	241762696	241762983
640	01	242038040	242038157
641	01	242491635	242491759
642	01	242517281	242517399
643	01	242529717	242530067
644	01	242637283	242637709
645	01	242660057	242660167
646	01	242976923	242977212
647	01	243061072	243061371
648	01	243348222	243348455
649	01	243971176	243971287
650	01	244086957	244087080
651	01	244223524	244223731
652	01	244365718	244365875
653	01	244536798	244537195
654	01	244540323	244540437
655	01	244906697	244906876
656	01	245027579	245027689
657	01	245120433	245120847
658	01	245139091	245139245
659	01	245146572	245147265
660	01	245146572	245147265
661	01	245220388	245220800
662	01	245533467	245533851
663	01	245845487	245845667
664	01	246077264	246077526
665	01	246507230	246507378
666	01	248077100	248077449
3142	02	265071	265212
3143	02	791325	791519
3144	02	2984886	2985149
3145	02	2987342	2987449
3146	02	3020934	3021215
3147	02	3110163	3110565
3148	02	4194041	4194313
3149	02	4275964	4276197
3150	02	4827546	4827852
3151	02	5147881	5148239
3152	02	5239199	5239486
3153	02	6966144	6966264
3154	02	6995046	6995429
3155	02	7221010	7221129
3156	02	7505046	7505232
3157	02	7876316	7876445
3158	02	8028451	8028724
3159	02	8305726	8306032
3160	02	9302882	9303238
3161	02	10825494	10825644
3162	02	11606349	11606468
3163	02	11886548	11886724
3164	02	11907529	11907713
3165	02	12692328	12692611
3166	02	12856128	12856237
3167	02	13108499	13108946
3168	02	13374168	13374471
3169	02	13635547	13635828
3170	02	13867742	13867887
3171	02	13969180	13969423
3172	02	13979218	13979415
3173	02	14204473	14204843
3174	02	16522984	16523234
3175	02	16759674	16759973
3176	02	17111404	17111656
3177	02	17446571	17446680
3178	02	18306424	18306556
3179	02	18400871	18400990
3180	02	19240025	19240234
3181	02	19846221	19846405
3182	02	21460584	21460826
3183	02	21810166	21810595
3184	02	22461863	22462275
3185	02	23000355	23000719
3186	02	23540829	23541134
3187	02	23684580	23685056
3188	02	24299164	24299353
3189	02	25787726	25787860
3190	02	26967525	26967819
3191	02	27014725	27014983
3192	02	27021751	27022059
3193	02	27075434	27075814
3194	02	28702052	28702433
3195	02	28721965	28722280
3196	02	28934332	28934626
3197	02	29338719	29338858
3198	02	29726678	29726996
3199	02	29727571	29727785
3200	02	30288942	30289177
3201	02	30370334	30370452
3202	02	30655091	30655522
3203	02	31002690	31002827
3204	02	31209363	31209662
3205	02	31315608	31315751
3206	02	31619362	31619618
3207	02	33163987	33164389
3208	02	33604131	33604343
3209	02	34010975	34011340
3210	02	34628543	34629012
3211	02	34668206	34668370
3212	02	35449131	35449320
3213	02	35696412	35696548
3214	02	36360998	36361253
3215	02	36662635	36662877
3216	02	37409433	37409810
3217	02	37981468	37981670
3218	02	38011995	38012307
3219	02	38112714	38112843
3220	02	38830544	38830658
3221	02	39234617	39234986
3222	02	39300396	39300510
3223	02	40084978	40085105
3224	02	40445578	40445799
3225	02	40643798	40644135
3226	02	41209355	41209488
3227	02	41575017	41575135
3228	02	41823425	41823734
3229	02	42064232	42064350
3230	02	42174123	42174400
3231	02	42275503	42275618
3232	02	43092542	43092723
3233	02	43718442	43718578
3234	02	44208813	44209284
3235	02	44979203	44979599
3236	02	45604853	45605178
3237	02	46417010	46417303
3238	02	48306173	48306418
3239	02	48724622	48724805
3240	02	49906493	49906861
3241	02	50873165	50873480
3242	02	51025969	51026306
3243	02	51170352	51170645
3244	02	52167998	52168144
3245	02	52358066	52358208
3246	02	54316742	54317041
3247	02	54375926	54376243
3248	02	54806090	54806310
3249	02	54930934	54931145
3250	02	55335759	55336122
3251	02	55505746	55506090
3252	02	55611019	55611191
3253	02	57332759	57333005
3254	02	58306688	58306922
3255	02	59223138	59223395
3256	02	59626259	59626639
3257	02	59759977	59760333
3258	02	59792838	59793161
3259	02	60342920	60343235
3260	02	60377656	60377773
3261	02	60865220	60865458
3262	02	60870936	60871210
3263	02	61188766	61189110
3264	02	62974675	62975095
3265	02	64068676	64068824
3266	02	64246108	64246218
3267	02	64273117	64273473
3268	02	65662924	65663036
3269	02	65717362	65717732
3270	02	66791824	66792220
3271	02	66994809	66995024
3272	02	68186710	68186919
3273	02	70682514	70682907
3274	02	71355254	71355404
3275	02	71592153	71592328
3276	02	72553745	72554108
3277	02	72693873	72694018
3278	02	72878550	72878767
3279	02	72976406	72976846
3280	02	73051365	73051713
3281	02	73416323	73416459
3282	02	73416645	73416815
3283	02	75370732	75371027
3284	02	75587623	75587827
3285	02	76744445	76744601
3286	02	77247414	77247627
3287	02	77268830	77269062
3288	02	77418025	77418256
3289	02	77909812	77910011
3290	02	78006334	78006641
3291	02	78224563	78224891
3292	02	78484095	78484285
3293	02	78643958	78644353
3294	02	78647572	78647860
3295	02	78976133	78976402
3296	02	79752484	79752800
3297	02	80021340	80021540
3298	02	80161269	80161559
3299	02	80237718	80237939
3300	02	80753030	80753208
3301	02	80798029	80798310
3302	02	80970479	80970747
3303	02	81391355	81391679
3304	02	81413217	81413463
3305	02	81511610	81511845
3306	02	82112657	82112957
3307	02	82674589	82674698
3308	02	82965486	82965654
3309	02	83562431	83562668
3310	02	83895127	83895358
3311	02	84600974	84601384
3312	02	85110008	85110187
3313	02	85526066	85526384
3314	02	85557978	85558337
3315	02	85765987	85766125
3316	02	86358866	86359083
3317	02	86813113	86813488
3318	02	87330996	87331132
3319	02	87333034	87333203
3320	02	87576082	87576194
3321	02	87586152	87586370
3322	02	87656741	87656852
3323	02	88247552	88247775
3324	02	88354945	88355138
3325	02	88673544	88673868
3326	02	88762196	88762520
3327	02	89066849	89066982
3328	02	89101044	89101165
3329	02	89844710	89844887
3330	02	89850444	89850609
3331	02	89852226	89852434
3332	02	89853176	89853357
3333	02	89865260	89865777
3334	02	89865260	89865777
3335	02	89865260	89865777
3336	02	89867121	89867520
3337	02	89867121	89867520
3338	02	89868005	89868351
3339	02	89868005	89868351
3340	02	89868526	89868827
3341	02	89868526	89868827
3342	02	89869447	89870093
3343	02	89869447	89870093
3344	02	89869447	89870093
3345	02	89869447	89870093
3346	02	89871080	89871439
3347	02	89871080	89871439
3348	02	89872099	89872391
3349	02	89872099	89872391
3350	02	89875089	89875645
3351	02	89875089	89875645
3352	02	89875089	89875645
3353	02	89875811	89876034
3354	02	89875811	89876034
3355	02	89877380	89877846
3356	02	89877380	89877846
3357	02	89878344	89879380
3358	02	89878344	89879380
3359	02	89878344	89879380
3360	02	89878344	89879380
3361	02	89878344	89879380
3362	02	89878344	89879380
3363	02	89879768	89879964
3364	02	90372767	90373005
3365	02	90373361	90373473
3366	02	90381284	90381469
3367	02	90451032	90451154
3368	02	90460694	90460802
3369	02	90463632	90463793
3370	02	90482145	90482266
3371	02	90485126	90485390
3372	02	91599368	91599531
3373	02	91625100	91625254
3374	02	91662710	91662860
3375	02	91682902	91683062
3376	02	91690801	91691035
3377	02	91693982	91694122
3378	02	91774127	91774234
3379	02	91801849	91801966
3380	02	91807301	91807408
3381	02	91812246	91812358
3382	02	92269383	92269641
3383	02	92272869	92273443
3384	02	92272869	92273443
3385	02	92275915	92276023
3386	02	92280842	92280973
3387	02	92281279	92281526
3388	02	92281279	92281526
3389	02	92284253	92284413
3390	02	92289957	92290238
3391	02	92289957	92290238
3392	02	92290499	92291552
3393	02	92290499	92291552
3394	02	92290499	92291552
3395	02	92290499	92291552
3396	02	92296097	92296377
3397	02	92296720	92297594
3398	02	92296720	92297594
3399	02	92296720	92297594
3400	02	92296720	92297594
3401	02	92297799	92298115
3402	02	92300813	92300974
3403	02	92305641	92306173
3404	02	92305641	92306173
3405	02	92306752	92306887
3406	02	92307198	92307553
3407	02	92307736	92308128
3408	02	92307736	92308128
3409	02	92308457	92308669
3410	02	92308986	92309273
3411	02	92309463	92309857
3412	02	92312593	92313386
3413	02	92312593	92313386
3414	02	92312593	92313386
3415	02	92312593	92313386
3416	02	92315223	92316083
3417	02	92315223	92316083
3418	02	92315223	92316083
3419	02	92316215	92317103
3420	02	92316215	92317103
3421	02	92316215	92317103
3422	02	92317239	92317506
3423	02	92317655	92317886
3424	02	92318257	92318464
3425	02	92318581	92319420
3426	02	92318581	92319420
3427	02	92318581	92319420
3428	02	92318581	92319420
3429	02	92319830	92320646
3430	02	92319830	92320646
3431	02	92319830	92320646
3432	02	92320983	92321126
3433	02	92321666	92321851
3434	02	92322752	92322863
3435	02	92323137	92323283
3436	02	92323565	92323816
3437	02	92324116	92324599
3438	02	92324116	92324599
3439	02	92325045	92325276
3440	02	92325716	92325927
3441	02	95512314	95512426
3442	02	96655985	96656270
3443	02	96810619	96810740
3444	02	97780705	97780935
3445	02	98204736	98204958
3446	02	98913363	98913522
3447	02	99458153	99458385
3448	02	100547732	100547915
3449	02	101910516	101910879
3450	02	103464057	103464370
3451	02	103704943	103705150
3452	02	104973610	104973897
3453	02	105185110	105185513
3454	02	105229174	105229481
3455	02	105623816	105624248
3456	02	106068813	106069073
3457	02	107392539	107392674
3458	02	107965779	107966204
3459	02	108636272	108636604
3460	02	109408914	109409037
3461	02	109563875	109563989
3462	02	109746133	109746304
3463	02	109857996	109858127
3464	02	110884253	110884388
3465	02	112408592	112408755
3466	02	113032977	113033193
3467	02	113240209	113240317
3468	02	113428012	113428429
3469	02	113601815	113602098
3470	02	114173787	114173906
3471	02	114747560	114747808
3472	02	114873894	114874007
3473	02	115628896	115629094
3474	02	116550884	116551162
3475	02	116857441	116857698
3476	02	117850265	117850537
3477	02	118097725	118098372
3478	02	118097725	118098372
3479	02	118356133	118356418
3480	02	118604348	118604702
3481	02	121493408	121493572
3482	02	121495246	121495351
3483	02	122108387	122108585
3484	02	122778776	122778992
3485	02	123490472	123490828
3486	02	125231355	125231730
3487	02	125696724	125696855
3488	02	125912304	125912513
3489	02	126206270	126206386
3490	02	126207529	126207669
3491	02	126284020	126284332
3492	02	126612792	126613167
3493	02	126825758	126825934
3494	02	127386755	127386861
3495	02	128013916	128014074
3496	02	128801271	128801564
3497	02	128812875	128813022
3498	02	128828655	128828956
3499	02	129079473	129079583
3500	02	132765507	132765685
3501	02	132977570	132977707
3502	02	132997479	132997588
3503	02	133006595	133006713
3504	02	133011959	133012109
3505	02	133012462	133012894
3506	02	133012462	133012894
3507	02	133012462	133012894
3508	02	133015175	133015348
3509	02	133016398	133016528
3510	02	133016733	133016935
3511	02	133017050	133017233
3512	02	133018778	133019065
3513	02	133019443	133019661
3514	02	133019443	133019661
3515	02	133019907	133020427
3516	02	133019907	133020427
3517	02	133019907	133020427
3518	02	133022658	133022835
3519	02	133023120	133023377
3520	02	133023515	133023635
3521	02	133025567	133025915
3522	02	133026180	133026465
3523	02	133026180	133026465
3524	02	133026739	133026989
3525	02	133027460	133027891
3526	02	133027460	133027891
3527	02	133028347	133028484
3528	02	133029181	133029399
3529	02	133029589	133029945
3530	02	133029589	133029945
3531	02	133030406	133030683
3532	02	133030881	133031003
3533	02	133031223	133031410
3534	02	133032555	133032730
3535	02	133033339	133033584
3536	02	133034649	133034828
3537	02	133035839	133036047
3538	02	133036633	133036755
3539	02	133037014	133037119
3540	02	133038158	133038292
3541	02	133038453	133038727
3542	02	133039007	133039127
3543	02	134420019	134420432
3544	02	134532859	134533094
3545	02	134541422	134541694
3546	02	136763734	136763964
3547	02	136935174	136935506
3548	02	137402573	137402829
3549	02	137857871	137858170
3550	02	138586996	138587170
3551	02	138632587	138632697
3552	02	138658320	138658702
3553	02	138666603	138666785
3554	02	138904249	138904408
3555	02	139324045	139324295
3556	02	139928622	139929044
3557	02	140179588	140179724
3558	02	140566221	140566326
3559	02	140584176	140584334
3560	02	141735087	141735302
3561	02	141744901	141745066
3562	02	142637794	142638016
3563	02	143763174	143763405
3564	02	143861941	143862165
3565	02	144342209	144342451
3566	02	144629617	144629888
3567	02	145016921	145017249
3568	02	146374314	146374522
3569	02	146840186	146840392
3570	02	147156934	147157127
3571	02	147778485	147778632
3572	02	147891751	147892132
3573	02	148224007	148224407
3574	02	148698444	148698705
3575	02	150005529	150005871
3576	02	150172844	150173070
3577	02	150489816	150490106
3578	02	151123471	151123798
3579	02	151995558	151995834
3580	02	152789587	152789839
3581	02	152971647	152971970
3582	02	153492037	153492205
3583	02	153681766	153681915
3584	02	154484005	154484240
3585	02	154604376	154604690
3586	02	155045282	155045556
3587	02	155088146	155088393
3588	02	156150849	156151244
3589	02	156961165	156961480
3590	02	157092406	157092597
3591	02	157279657	157279949
3592	02	157788494	157788899
3593	02	157871530	157871931
3594	02	158035290	158035584
3595	02	158524891	158525040
3596	02	158733044	158733152
3597	02	160664369	160664512
3598	02	162138141	162138267
3599	02	162205614	162205726
3600	02	162300529	162300766
3601	02	165428583	165428819
3602	02	165484418	165484623
3603	02	165699056	165699482
